PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
123.0,139.0,29.0,92.0,2100.0,3.0,13.4,1012.9,10.7,0.0,1.3
118.0,137.0,23.0,85.0,1900.0,2.0,13.2,1013.0,10.9,0.0,0.8
120.0,138.0,23.0,80.0,1300.0,2.0,13.0,1013.1,11.1,0.0,0.6
116.0,132.0,22.0,80.0,1200.0,2.0,12.9,1014.0,11.1,0.0,1.2
117.0,142.0,21.0,74.0,1700.0,2.0,12.0,1014.6,10.7,0.0,1.0
120.0,154.0,19.0,76.0,1900.0,2.0,12.6,1015.0,11.5,0.0,0.9
141.0,149.0,16.0,73.0,1600.0,2.0,13.8,1015.8,11.7,0.0,1.3
111.0,153.0,14.0,70.0,1400.0,3.0,15.4,1016.0,11.6,0.0,0.5
161.0,174.0,19.0,74.0,1600.0,10.0,16.6,1016.4,10.9,0.0,1.1
176.0,186.0,25.0,75.0,1700.0,24.0,18.4,1016.7,10.7,0.0,1.3
153.0,192.0,28.0,67.0,1600.0,62.0,18.9,1016.2,10.5,0.0,2.1
168.0,142.0,25.0,53.0,1400.0,92.0,19.2,1015.2,9.7,0.0,2.3
168.0,142.0,25.0,53.0,1400.0,92.0,19.6,1014.5,10.0,0.0,2.6
163.0,137.0,18.0,44.0,1300.0,124.0,19.6,1013.9,10.3,0.0,3.8
128.0,139.0,18.0,39.0,1400.0,138.0,19.6,1013.8,10.6,0.0,3.2
140.0,152.0,13.0,37.0,1300.0,146.0,19.2,1014.0,10.2,0.0,2.0
142.0,149.0,13.0,37.0,1400.0,141.0,17.8,1014.4,8.9,0.0,3.9
159.0,124.0,17.0,40.0,1600.0,121.0,16.3,1015.3,4.3,0.0,1.5
129.0,149.0,32.0,80.0,1800.0,56.0,15.4,1016.5,2.9,0.0,2.1
89.0,139.0,28.0,62.0,1200.0,68.0,14.7,1017.7,2.2,0.0,2.6
77.0,100.0,24.0,50.0,1100.0,80.0,14.5,1017.9,2.4,0.0,2.5
74.0,91.0,22.0,51.0,1000.0,78.0,14.0,1018.5,1.9,0.0,2.2
73.0,95.0,17.0,51.0,700.0,76.0,13.5,1018.8,2.1,0.0,0.8
77.0,109.0,18.0,70.0,800.0,46.0,12.9,1018.8,2.7,0.0,1.8
72.0,123.0,21.0,84.0,1000.0,30.0,12.8,1018.2,2.9,0.0,1.6
76.0,120.0,24.0,104.0,1000.0,12.0,12.5,1018.0,4.2,0.0,1.0
72.0,119.0,23.0,105.0,1000.0,8.0,12.3,1017.3,3.8,0.0,1.1
68.0,101.0,21.0,91.0,900.0,18.0,12.4,1017.2,3.6,0.0,1.6
66.0,122.0,19.0,97.0,1000.0,6.0,12.2,1017.7,3.9,0.0,0.7
66.0,133.0,19.0,97.0,900.0,2.0,13.2,1018.1,2.4,0.0,1.3
67.0,118.0,19.0,97.0,900.0,5.0,13.3,1018.1,2.8,0.0,0.9
72.0,113.0,23.0,95.0,900.0,10.0,14.0,1017.8,1.9,0.0,1.3
63.0,95.0,27.0,85.0,1100.0,23.0,14.8,1018.1,-0.5,0.0,1.9
74.0,94.0,34.0,65.0,1300.0,49.0,14.5,1017.7,-2.0,0.0,2.1
59.0,69.0,34.0,52.0,1100.0,65.0,14.3,1017.6,-3.5,0.0,1.5
57.0,58.0,25.0,41.0,900.0,78.0,13.8,1017.6,-0.7,0.0,2.2
57.0,58.0,25.0,41.0,900.0,78.0,13.1,1017.1,1.4,0.0,2.3
38.0,44.0,10.0,32.0,600.0,86.0,13.4,1015.8,2.9,0.0,2.4
47.0,52.0,11.0,40.0,700.0,80.0,13.4,1015.5,4.0,0.0,1.9
50.0,51.0,12.0,39.0,700.0,82.0,14.5,1015.0,3.0,0.0,3.3
62.0,64.0,14.0,43.0,700.0,80.0,13.9,1014.3,2.8,0.0,3.3
40.0,44.0,12.0,35.0,600.0,91.0,12.4,1014.4,3.3,0.0,2.1
54.0,70.0,11.0,42.0,600.0,83.0,12.0,1014.2,3.5,0.0,1.4
62.0,68.0,10.0,44.0,700.0,74.0,10.5,1014.5,4.0,0.0,1.4
68.0,76.0,10.0,48.0,700.0,63.0,10.9,1014.4,4.4,0.0,1.1
71.0,91.0,11.0,60.0,800.0,46.0,8.6,1014.5,4.4,0.0,0.7
80.0,97.0,10.0,65.0,800.0,33.0,8.1,1014.7,5.2,0.0,0.8
85.0,110.0,10.0,83.0,900.0,14.0,9.0,1014.5,6.3,0.0,0.8
95.0,122.0,9.0,91.0,1100.0,2.0,9.2,1014.2,6.1,0.0,0.7
77.0,77.0,9.0,93.0,1100.0,2.0,9.3,1014.2,6.2,0.0,0.7
106.0,178.0,10.0,106.0,1400.0,2.0,8.8,1013.5,6.1,0.0,1.2
110.0,174.0,9.0,102.0,1300.0,2.0,7.4,1014.1,5.4,0.0,0.4
107.0,142.0,10.0,102.0,1300.0,2.0,8.2,1013.8,4.2,0.0,2.3
109.0,141.0,12.0,100.0,1300.0,2.0,8.7,1014.3,4.3,0.0,0.4
91.0,98.0,12.0,72.0,900.0,8.0,11.4,1014.4,3.9,0.0,1.2
83.0,83.0,12.0,57.0,800.0,26.0,14.6,1014.3,3.1,0.0,1.2
54.0,67.0,15.0,45.0,700.0,42.0,16.1,1014.2,1.0,0.0,2.2
58.0,60.0,18.0,48.0,700.0,41.0,17.5,1014.0,-0.8,0.0,2.7
34.0,40.0,17.0,36.0,500.0,53.0,18.2,1013.1,-2.7,0.0,1.7
30.0,5.0,10.0,28.0,1000.0,66.0,19.5,1012.1,-3.4,0.0,1.1
21.0,5.0,6.0,14.0,300.0,86.0,19.8,1011.1,-3.2,0.0,1.1
22.0,9.0,6.0,17.0,300.0,89.0,21.8,1010.1,-2.9,0.0,2.3
22.0,9.0,6.0,17.0,300.0,89.0,21.6,1009.5,-1.7,0.0,2.2
53.0,73.0,7.0,28.0,400.0,120.0,21.3,1009.5,1.5,0.0,3.0
54.0,67.0,8.0,30.0,400.0,137.0,20.1,1009.2,1.0,0.0,2.7
57.0,76.0,8.0,32.0,500.0,132.0,19.5,1009.4,1.9,0.0,3.6
45.0,67.0,8.0,40.0,500.0,112.0,18.9,1010.4,3.1,0.0,3.5
65.0,83.0,9.0,51.0,600.0,91.0,18.3,1011.2,3.7,0.0,3.7
149.0,109.0,11.0,46.0,600.0,92.0,17.3,1011.3,3.9,0.0,1.7
127.0,103.0,12.0,49.0,700.0,80.0,13.9,1011.4,4.7,0.0,1.6
74.0,99.0,11.0,51.0,700.0,68.0,11.9,1012.0,5.5,0.0,1.2
74.0,99.0,11.0,51.0,700.0,68.0,10.6,1012.2,5.4,0.0,0.6
86.0,115.0,10.0,85.0,900.0,29.0,10.2,1012.2,4.8,0.0,0.3
93.0,123.0,10.0,109.0,1200.0,6.0,9.1,1012.3,4.7,0.0,0.6
93.0,156.0,11.0,104.0,1300.0,2.0,8.2,1012.3,4.2,0.0,1.2
93.0,156.0,11.0,104.0,1300.0,2.0,9.1,1012.3,1.7,0.0,1.6
93.0,156.0,11.0,104.0,1300.0,2.0,10.0,1012.8,2.3,0.0,0.6
93.0,156.0,11.0,104.0,1300.0,2.0,13.5,1013.5,3.8,0.0,0.8
67.0,93.0,10.0,84.0,800.0,3.0,15.4,1013.7,0.0,0.0,2.3
74.0,99.0,9.0,79.0,800.0,8.0,17.7,1013.9,-0.6,0.0,1.4
141.0,80.0,9.0,67.0,700.0,28.0,20.1,1014.0,-1.1,0.0,1.5
126.0,58.0,7.0,59.0,600.0,44.0,21.4,1013.5,-4.7,0.0,2.0
108.0,36.0,3.0,33.0,400.0,79.0,22.5,1012.8,-5.5,0.0,3.7
83.0,24.0,3.0,14.0,300.0,104.0,23.4,1012.0,-3.1,0.0,2.9
76.0,38.0,5.0,14.0,300.0,109.0,23.8,1010.9,-3.6,0.0,2.4
72.0,22.0,7.0,14.0,300.0,108.0,24.5,1009.7,-3.0,0.0,2.7
153.0,23.0,7.0,19.0,300.0,107.0,24.3,1009.1,-2.3,0.0,3.5
111.0,55.0,6.0,25.0,400.0,123.0,23.8,1009.1,-2.7,0.0,3.2
84.0,56.0,5.0,21.0,400.0,131.0,22.8,1009.3,-1.4,0.0,2.8
69.0,70.0,5.0,21.0,400.0,127.0,21.7,1009.7,-1.6,0.0,1.5
57.0,63.0,5.0,30.0,500.0,112.0,21.0,1010.2,0.2,0.0,2.3
61.0,93.0,5.0,42.0,500.0,100.0,20.6,1010.7,1.4,0.0,3.9
67.0,111.0,6.0,61.0,700.0,77.0,19.8,1010.8,1.7,0.0,2.9
67.0,118.0,8.0,65.0,700.0,70.0,17.8,1011.0,2.1,0.0,1.5
74.0,117.0,9.0,70.0,700.0,59.0,16.2,1011.7,3.6,0.0,1.0
78.0,150.0,11.0,79.0,800.0,42.0,13.2,1011.8,4.3,0.0,0.9
96.0,171.0,13.0,78.0,900.0,36.0,11.4,1011.6,5.5,0.0,0.0
111.0,164.0,12.0,86.0,900.0,17.0,10.8,1011.7,4.0,0.0,0.6
121.0,179.0,11.0,96.0,1100.0,2.0,10.1,1011.6,2.4,0.0,0.4
84.0,66.0,13.0,85.0,900.0,17.0,8.5,1011.5,2.3,0.0,0.0
53.0,64.0,11.0,66.0,500.0,28.0,7.9,1011.5,2.6,0.0,0.8
41.0,73.0,9.0,67.0,500.0,25.0,13.2,1011.5,2.4,0.0,1.3
51.0,95.0,8.0,79.0,700.0,12.0,16.6,1011.7,0.2,0.0,0.9
58.0,74.0,7.0,76.0,700.0,23.0,18.4,1011.5,-0.5,0.0,1.7
73.0,76.0,7.0,68.0,700.0,35.0,21.3,1011.5,-1.9,0.0,0.8
69.0,84.0,6.0,61.0,600.0,47.0,23.1,1011.0,-0.4,0.0,1.8
69.0,53.0,8.0,61.0,700.0,67.0,24.6,1010.0,-0.6,0.0,1.8
59.0,86.0,7.0,64.0,600.0,91.0,25.4,1008.7,0.8,0.0,3.1
91.0,111.0,9.0,57.0,600.0,119.0,26.4,1007.6,0.9,0.0,2.6
144.0,77.0,7.0,31.0,500.0,146.0,26.5,1006.3,1.7,0.0,2.5
135.0,52.0,6.0,16.0,400.0,155.0,26.3,1005.4,2.2,0.0,5.3
135.0,52.0,6.0,16.0,400.0,155.0,25.8,1005.1,2.5,0.0,4.0
57.0,98.0,12.0,20.0,600.0,164.0,24.6,1005.1,3.8,0.0,3.6
65.0,120.0,15.0,24.0,600.0,152.0,23.6,1005.4,4.0,0.0,5.3
59.0,142.0,23.0,33.0,600.0,138.0,22.9,1005.8,5.8,0.0,3.4
80.0,148.0,28.0,37.0,700.0,127.0,22.4,1006.5,4.0,0.0,3.4
77.0,136.0,27.0,50.0,800.0,103.0,21.8,1006.7,5.2,0.0,4.2
65.0,114.0,20.0,56.0,800.0,83.0,21.0,1006.7,6.9,0.0,3.2
61.0,136.0,22.0,49.0,800.0,88.0,20.4,1007.0,7.7,0.0,3.0
72.0,156.0,24.0,45.0,900.0,84.0,19.6,1006.8,8.9,0.0,4.3
72.0,149.0,24.0,41.0,900.0,79.0,19.1,1006.5,10.1,0.0,2.0
76.0,149.0,22.0,34.0,800.0,79.0,17.7,1006.6,10.1,0.0,1.7
82.0,126.0,22.0,35.0,900.0,72.0,17.0,1006.4,10.4,0.0,1.0
93.0,129.0,21.0,41.0,900.0,56.0,16.4,1006.7,10.5,0.0,1.5
92.0,124.0,22.0,47.0,900.0,44.0,16.0,1007.0,10.5,0.0,1.4
101.0,138.0,21.0,52.0,1000.0,36.0,16.6,1007.4,11.1,0.0,1.1
113.0,144.0,19.0,50.0,1000.0,37.0,17.3,1007.7,11.8,0.0,1.5
128.0,163.0,22.0,52.0,1000.0,34.0,18.3,1007.9,12.1,0.0,2.0
138.0,174.0,26.0,42.0,1000.0,48.0,19.6,1007.6,12.6,0.0,1.7
153.0,160.0,29.0,45.0,1100.0,56.0,21.3,1007.1,12.7,0.0,2.5
171.0,191.0,31.0,45.0,1200.0,74.0,22.2,1006.2,12.7,0.0,2.6
166.0,185.0,38.0,42.0,1300.0,99.0,22.7,1005.6,12.6,0.0,2.5
177.0,191.0,36.0,29.0,1300.0,120.0,24.2,1004.6,12.8,0.0,2.9
187.0,168.0,37.0,28.0,1300.0,132.0,24.9,1003.7,11.8,0.0,3.2
174.0,144.0,41.0,28.0,1200.0,158.0,23.9,1003.3,10.6,0.0,2.9
172.0,147.0,45.0,28.0,1200.0,175.0,24.0,1002.9,11.3,0.0,2.7
155.0,157.0,48.0,32.0,1300.0,159.0,23.5,1003.5,11.2,0.0,2.5
133.0,145.0,46.0,29.0,2000.0,162.0,23.3,1005.2,12.3,0.0,3.9
132.0,145.0,45.0,29.0,1200.0,161.0,20.9,1005.5,15.4,0.2,0.7
101.0,155.0,27.0,29.0,900.0,145.0,21.4,1007.0,12.5,0.0,1.7
100.0,117.0,21.0,33.0,900.0,128.0,20.8,1006.8,11.4,0.0,2.4
67.0,142.0,15.0,38.0,800.0,111.0,19.9,1007.5,10.9,0.0,2.2
70.0,130.0,14.0,38.0,800.0,108.0,19.1,1008.2,10.6,0.0,3.4
70.0,135.0,14.0,36.0,800.0,106.0,18.2,1008.4,10.3,0.0,2.4
80.0,133.0,14.0,33.0,800.0,98.0,17.7,1008.6,10.3,0.0,2.8
74.0,114.0,14.0,30.0,700.0,96.0,17.0,1008.7,10.4,0.0,1.6
78.0,105.0,13.0,31.0,700.0,71.0,17.0,1008.6,10.6,0.0,1.8
79.0,99.0,13.0,34.0,600.0,60.0,17.1,1008.8,10.5,0.0,2.0
86.0,106.0,13.0,35.0,600.0,78.0,16.5,1009.2,10.6,0.0,1.2
87.0,106.0,15.0,35.0,800.0,77.0,16.9,1010.3,11.0,0.0,1.2
96.0,108.0,17.0,37.0,800.0,76.0,17.7,1010.5,10.3,0.0,1.8
101.0,123.0,19.0,44.0,900.0,68.0,18.2,1011.0,10.8,0.0,1.2
106.0,131.0,21.0,52.0,1000.0,57.0,18.2,1011.6,10.3,0.0,2.0
108.0,126.0,26.0,53.0,1000.0,57.0,19.9,1011.6,10.9,0.0,1.3
113.0,140.0,28.0,56.0,1000.0,54.0,20.3,1011.3,11.8,0.0,0.8
109.0,134.0,31.0,48.0,1000.0,65.0,22.2,1010.8,12.4,0.0,3.3
124.0,136.0,34.0,43.0,1000.0,87.0,23.8,1009.8,12.7,0.0,2.8
130.0,137.0,36.0,39.0,1000.0,102.0,24.1,1009.0,12.1,0.0,2.8
142.0,160.0,36.0,32.0,1100.0,126.0,24.8,1008.4,11.4,0.0,2.6
141.0,144.0,38.0,25.0,1200.0,152.0,24.5,1008.5,11.4,0.0,3.2
121.0,124.0,34.0,26.0,1100.0,161.0,24.2,1008.8,11.2,0.0,2.5
115.0,116.0,30.0,28.0,1000.0,164.0,23.0,1009.8,11.4,0.0,1.0
114.0,116.0,25.0,28.0,1000.0,166.0,22.0,1010.3,11.4,0.0,1.3
112.0,127.0,22.0,31.0,1000.0,161.0,18.8,1011.2,11.8,0.0,1.2
113.0,143.0,21.0,40.0,1100.0,143.0,18.3,1011.7,12.3,0.0,1.3
122.0,147.0,20.0,54.0,1200.0,116.0,18.7,1012.0,11.0,0.0,1.4
125.0,157.0,19.0,96.0,1400.0,65.0,18.3,1012.0,10.4,0.0,0.7
131.0,185.0,19.0,119.0,1500.0,36.0,18.6,1011.8,9.9,0.0,1.3
135.0,185.0,19.0,115.0,1200.0,30.0,17.3,1011.6,9.7,0.0,1.5
127.0,183.0,23.0,122.0,1200.0,18.0,15.4,1011.5,9.7,0.0,0.8
120.0,174.0,27.0,117.0,1300.0,20.0,15.9,1011.8,9.3,0.0,0.8
121.0,174.0,29.0,117.0,1300.0,17.0,15.8,1012.2,9.2,0.0,1.4
131.0,169.0,32.0,121.0,1400.0,12.0,13.9,1012.9,10.1,0.0,0.9
138.0,178.0,32.0,106.0,1700.0,14.0,15.7,1013.0,10.2,0.0,1.0
131.0,177.0,30.0,100.0,1700.0,10.0,17.7,1013.4,9.6,0.0,1.6
122.0,181.0,28.0,107.0,1800.0,8.0,19.5,1013.5,10.2,0.0,1.1
124.0,186.0,34.0,108.0,1700.0,12.0,20.7,1013.8,10.5,0.0,1.6
165.0,204.0,47.0,96.0,1700.0,40.0,22.1,1013.6,10.6,0.0,1.1
176.0,202.0,50.0,98.0,1700.0,56.0,24.0,1012.9,10.6,0.0,2.1
180.0,221.0,41.0,126.0,1900.0,51.0,24.6,1012.1,9.7,0.0,1.8
262.0,183.0,43.0,119.0,1800.0,91.0,25.9,1011.5,7.0,0.0,2.5
164.0,161.0,42.0,82.0,1400.0,166.0,26.1,1010.7,7.6,0.0,3.0
164.0,164.0,36.0,27.0,900.0,213.0,25.6,1010.4,6.2,0.0,2.0
169.0,169.0,26.0,19.0,700.0,211.0,24.5,1010.3,5.8,0.0,2.6
177.0,177.0,24.0,21.0,700.0,206.0,22.2,1010.7,5.2,0.0,3.8
111.0,309.0,21.0,25.0,700.0,189.0,19.6,1011.6,6.7,1.3,3.4
128.0,309.0,11.0,35.0,600.0,98.0,19.1,1012.5,5.9,0.0,5.0
120.0,276.0,9.0,38.0,500.0,78.0,17.7,1013.4,6.8,0.0,5.1
119.0,310.0,7.0,30.0,500.0,74.0,14.7,1014.9,9.7,0.2,3.2
93.0,295.0,4.0,23.0,400.0,78.0,13.0,1015.0,10.5,3.3,4.5
77.0,259.0,2.0,21.0,400.0,77.0,12.6,1015.3,10.7,4.0,2.4
40.0,117.0,2.0,23.0,500.0,61.0,12.4,1015.5,11.3,2.4,2.2
14.0,36.0,2.0,22.0,400.0,58.0,12.0,1015.3,10.2,0.8,2.6
5.0,8.0,2.0,21.0,400.0,54.0,11.3,1015.2,9.7,1.4,2.5
6.0,25.0,2.0,21.0,400.0,49.0,11.3,1015.4,9.2,1.3,2.6
6.0,12.0,2.0,22.0,300.0,53.0,10.9,1015.9,8.3,0.3,1.2
8.0,34.0,2.0,17.0,300.0,61.0,11.2,1016.3,7.5,0.0,1.2
6.0,31.0,2.0,15.0,300.0,60.0,11.4,1017.2,7.3,0.0,1.7
7.0,44.0,2.0,19.0,300.0,57.0,12.0,1017.4,7.3,0.0,1.1
8.0,63.0,2.0,30.0,300.0,47.0,15.2,1017.7,7.2,0.0,2.2
14.0,71.0,2.0,39.0,400.0,34.0,16.9,1017.5,4.2,0.0,2.3
19.0,116.0,4.0,42.0,500.0,32.0,17.9,1017.0,1.0,0.0,2.6
45.0,130.0,5.0,39.0,500.0,39.0,19.4,1016.5,0.4,0.0,2.7
68.0,91.0,2.0,21.0,300.0,65.0,20.2,1016.4,0.6,0.0,1.3
47.0,88.0,2.0,15.0,300.0,82.0,20.6,1015.9,1.4,0.0,3.3
87.0,102.0,2.0,16.0,300.0,87.0,21.9,1015.0,1.0,0.0,1.0
140.0,94.0,4.0,15.0,300.0,90.0,20.6,1014.5,7.2,0.0,3.7
28.0,94.0,4.0,15.0,300.0,96.0,19.9,1014.5,8.6,0.0,2.4
33.0,180.0,4.0,28.0,300.0,92.0,19.0,1014.8,8.0,0.0,2.1
40.0,152.0,8.0,40.0,400.0,85.0,17.7,1015.3,8.5,0.0,1.6
38.0,159.0,4.0,34.0,400.0,83.0,16.3,1015.8,8.3,0.0,1.5
34.0,127.0,3.0,37.0,500.0,73.0,15.6,1016.6,8.1,0.0,1.4
32.0,138.0,3.0,50.0,600.0,47.0,15.2,1017.2,8.7,0.0,1.4
34.0,118.0,4.0,54.0,600.0,33.0,13.4,1017.2,9.1,0.0,0.7
26.0,108.0,3.0,62.0,600.0,23.0,12.5,1017.4,9.9,0.0,1.0
24.0,75.0,2.0,71.0,700.0,19.0,11.8,1017.1,10.0,0.0,0.7
27.0,68.0,2.0,56.0,700.0,27.0,11.2,1016.8,9.9,0.0,0.4
34.0,57.0,3.0,58.0,700.0,13.0,10.9,1016.4,10.0,0.0,1.5
37.0,72.0,3.0,69.0,700.0,3.0,11.2,1016.2,9.8,0.0,1.0
36.0,71.0,3.0,47.0,700.0,3.0,11.7,1016.2,9.8,0.0,1.2
45.0,125.0,4.0,73.0,800.0,2.0,11.8,1016.6,8.6,0.0,1.9
41.0,108.0,4.0,63.0,800.0,2.0,12.3,1016.9,8.4,0.0,1.4
37.0,100.0,4.0,53.0,700.0,7.0,14.8,1017.2,7.8,0.0,1.0
34.0,108.0,6.0,44.0,600.0,23.0,17.9,1017.4,5.5,0.0,3.2
63.0,95.0,6.0,38.0,500.0,40.0,20.1,1017.5,1.0,0.0,4.4
135.0,135.0,4.0,29.0,400.0,56.0,21.2,1017.3,-0.8,0.0,4.1
115.0,115.0,2.0,24.0,300.0,72.0,22.6,1016.6,-0.9,0.0,3.4
97.0,97.0,2.0,17.0,300.0,90.0,23.3,1015.8,-0.3,0.0,3.0
29.0,43.0,2.0,17.0,300.0,114.0,22.6,1015.2,-2.9,0.0,2.2
39.0,48.0,2.0,21.0,400.0,141.0,23.7,1014.2,-2.8,0.0,2.7
91.0,91.0,2.0,20.0,400.0,147.0,23.6,1013.7,-1.4,0.0,2.7
155.0,155.0,2.0,18.0,300.0,143.0,22.8,1013.8,3.3,0.0,2.7
42.0,115.0,3.0,24.0,400.0,140.0,21.9,1014.2,4.4,0.0,1.8
51.0,128.0,9.0,30.0,600.0,124.0,20.5,1014.9,3.7,0.0,2.1
51.0,98.0,10.0,32.0,700.0,114.0,19.6,1015.5,4.5,0.0,2.3
49.0,101.0,12.0,39.0,800.0,95.0,19.2,1016.4,7.9,0.0,1.9
69.0,172.0,20.0,56.0,1500.0,74.0,18.5,1016.9,8.2,0.0,1.9
105.0,164.0,28.0,55.0,1900.0,73.0,16.4,1017.8,6.5,0.0,2.0
95.0,137.0,20.0,56.0,1300.0,57.0,15.7,1017.9,5.6,0.0,2.2
40.0,58.0,14.0,42.0,700.0,55.0,14.8,1017.9,5.6,0.0,0.7
26.0,58.0,11.0,46.0,600.0,45.0,13.2,1017.7,6.5,0.0,1.0
23.0,46.0,10.0,42.0,600.0,46.0,12.2,1017.5,7.3,0.0,0.9
23.0,59.0,8.0,46.0,600.0,38.0,11.4,1017.5,8.3,0.0,1.0
22.0,54.0,7.0,46.0,700.0,37.0,10.9,1017.3,7.6,0.0,0.4
25.0,75.0,10.0,73.0,800.0,12.0,10.6,1017.6,8.5,0.0,0.5
38.0,124.0,11.0,84.0,1100.0,2.0,13.8,1017.8,7.6,0.0,2.0
48.0,147.0,14.0,80.0,1200.0,5.0,15.1,1017.7,7.9,0.0,1.8
53.0,139.0,16.0,62.0,1100.0,22.0,17.4,1017.5,8.5,0.0,1.8
72.0,162.0,16.0,66.0,1200.0,32.0,19.8,1017.0,8.8,0.0,1.5
97.0,162.0,17.0,69.0,1300.0,49.0,21.8,1016.4,6.5,0.0,1.1
61.0,111.0,17.0,54.0,1100.0,93.0,23.1,1015.6,2.0,0.0,1.9
61.0,86.0,11.0,32.0,700.0,119.0,23.9,1014.6,0.9,0.0,3.4
3.0,15.0,5.0,16.0,400.0,125.0,24.9,1013.6,0.4,0.0,1.7
27.0,57.0,4.0,15.0,400.0,133.0,25.3,1012.4,1.4,0.0,2.5
28.0,49.0,3.0,17.0,400.0,144.0,25.8,1011.5,0.4,0.0,1.5
35.0,55.0,3.0,19.0,400.0,152.0,25.1,1011.0,1.2,0.0,1.9
63.0,72.0,5.0,29.0,500.0,149.0,23.5,1010.7,1.7,0.0,2.5
53.0,131.0,6.0,33.0,500.0,166.0,22.1,1011.0,2.7,0.0,2.0
53.0,136.0,6.0,36.0,600.0,156.0,21.6,1011.4,2.3,0.0,2.3
62.0,146.0,7.0,38.0,700.0,140.0,20.9,1011.9,4.0,0.0,2.4
71.0,142.0,8.0,50.0,800.0,118.0,20.0,1012.1,4.9,0.0,1.8
60.0,135.0,8.0,45.0,700.0,106.0,19.6,1012.0,4.5,0.0,2.0
57.0,100.0,9.0,45.0,600.0,98.0,18.5,1012.0,4.6,0.0,1.1
56.0,128.0,13.0,48.0,700.0,91.0,16.2,1011.9,6.9,0.0,1.0
65.0,162.0,12.0,88.0,800.0,37.0,14.0,1011.8,8.0,0.0,1.2
75.0,169.0,11.0,92.0,800.0,20.0,13.5,1011.7,7.0,0.0,1.5
79.0,155.0,11.0,92.0,900.0,15.0,12.1,1011.4,7.0,0.0,1.1
77.0,171.0,10.0,104.0,1000.0,4.0,11.7,1011.4,6.2,0.0,1.5
76.0,167.0,10.0,102.0,1000.0,2.0,11.3,1011.6,6.2,0.0,0.7
67.0,155.0,14.0,88.0,1100.0,2.0,14.2,1011.7,5.0,0.0,1.3
69.0,164.0,18.0,78.0,1300.0,6.0,16.0,1011.9,5.0,0.0,2.0
74.0,176.0,27.0,82.0,1400.0,11.0,18.1,1011.9,3.9,0.0,1.7
96.0,206.0,34.0,90.0,1400.0,18.0,19.7,1011.3,3.8,0.0,2.5
87.0,175.0,33.0,86.0,1300.0,35.0,21.1,1010.7,5.8,0.0,1.7
85.0,142.0,31.0,60.0,1200.0,83.0,23.0,1009.5,5.4,0.0,1.4
98.0,165.0,32.0,77.0,1300.0,90.0,24.6,1008.3,5.4,0.0,1.6
101.0,123.0,22.0,62.0,1100.0,137.0,25.9,1007.2,3.8,0.0,3.2
89.0,113.0,16.0,46.0,900.0,162.0,26.5,1006.2,2.4,0.0,2.4
74.0,117.0,11.0,29.0,700.0,187.0,26.8,1005.4,3.9,0.0,2.3
76.0,136.0,11.0,27.0,600.0,199.0,26.1,1005.0,4.5,0.0,2.0
63.0,104.0,11.0,24.0,600.0,195.0,25.1,1005.0,5.3,0.0,3.0
138.0,153.0,17.0,27.0,800.0,185.0,23.7,1005.4,4.6,0.0,1.7
70.0,145.0,19.0,29.0,800.0,176.0,22.7,1005.9,7.3,0.0,3.1
74.0,169.0,25.0,35.0,1000.0,164.0,22.0,1006.4,7.8,0.0,2.5
90.0,174.0,36.0,43.0,1100.0,129.0,21.4,1006.5,7.6,0.0,1.5
61.0,86.0,40.0,48.0,1300.0,97.0,20.9,1006.5,7.8,0.0,2.7
61.0,86.0,37.0,53.0,1300.0,83.0,20.1,1006.6,7.8,0.0,2.7
54.0,54.0,32.0,51.0,1300.0,78.0,19.6,1006.4,8.0,0.0,2.5
79.0,79.0,30.0,45.0,1000.0,82.0,18.9,1005.9,8.2,0.0,2.0
78.0,78.0,36.0,39.0,800.0,67.0,17.6,1005.6,8.4,0.0,1.0
80.0,80.0,33.0,45.0,600.0,48.0,15.0,1005.4,8.9,0.0,1.2
92.0,92.0,34.0,47.0,700.0,50.0,13.8,1005.5,9.2,0.0,0.6
93.0,93.0,32.0,56.0,1000.0,43.0,13.3,1005.9,9.9,0.0,0.8
99.0,99.0,28.0,68.0,1100.0,30.0,15.8,1006.3,10.5,0.0,0.6
104.0,104.0,29.0,72.0,1100.0,27.0,18.6,1006.7,10.7,0.0,0.7
111.0,111.0,26.0,103.0,1400.0,17.0,20.3,1006.5,10.4,0.0,1.4
123.0,123.0,25.0,122.0,1600.0,19.0,21.8,1006.5,10.6,0.0,1.5
136.0,136.0,29.0,117.0,1500.0,43.0,23.8,1006.0,10.8,0.0,3.3
278.0,278.0,34.0,100.0,1500.0,84.0,25.3,1005.1,10.7,0.0,2.2
61.0,86.0,46.0,49.0,1400.0,139.0,26.9,1004.3,9.3,0.0,3.3
53.0,126.0,36.0,21.0,900.0,176.0,27.3,1003.6,9.2,0.0,3.3
88.0,128.0,30.0,21.0,800.0,176.0,27.6,1003.0,9.4,0.0,4.0
79.0,149.0,27.0,20.0,800.0,178.0,27.5,1002.3,8.4,0.0,2.1
77.0,130.0,23.0,19.0,700.0,183.0,27.5,1002.0,7.4,0.0,2.8
67.0,157.0,20.0,21.0,700.0,178.0,26.3,1002.1,8.7,0.0,2.2
66.0,170.0,21.0,23.0,800.0,174.0,24.9,1002.4,8.8,0.0,3.3
